cliente_id,nombre,email,telefono,estado,fecha_registro,edad,genero,codigo_postal
9043.0,Lic. Wilfrido Nájera,eperales@example.net,1-870-693-3752,Jalisco,2023-08-20,,,ABCDE
9044.0,Antonio Méndez Rivas,eloisa62@example.net,(100)633-2606x3244,Querétaro,2023-10-12,999.0,,ABCDE
9045.0,Cristobal Sevilla,maldonadoindira@example.com,093.066.1733,Guanajuato,2022-07-09,999.0,M,10470
9046.0,Arturo Diego Terán,thernandes@example.org,1-362-063-3534x12111,Jalisco,2023-07-27,,Otro,
9047.0,Lucas Alfonso Raya Saldivar,renato09@example.net,+07(8)9030399778,Guanajuato,2023-11-27,-5.0,F,
9048.0,Débora Delia Moreno,hlaboy@example.org,(467)138-7755x62085,Puebla,2021-12-03,999.0,,ABCDE
9049.0,Jos Bernardo Chacón Garibay,quintanajose-manuel@example.org,1-225-066-3649x34888,CDMX,2023-04-19,-5.0,,ABCDE
9050.0,Asunción Meléndez Corrales,xpacheco@example.com,+37(1)8104443865,Estado de México,2024-07-23,54.0,M,
9051.0,Amanda Montañez Palomo,guillermina51@example.com,1-502-966-0191,Guanajuato,2022-09-03,,,ABCDE
9052.0,Rebeca Fernández Narváez,kolivarez@example.com,808-038-9840,Veracruz,2025-05-07,-5.0,Otro,ABCDE
9053.0,Karina Minerva Orosco,gerardocantu@example.com,930-995-5046,Veracruz,2025-02-16,48.0,Otro,32626
9054.0,Claudio Uriel Salgado Tafoya,deliarendon@example.org,1-613-830-2635x420,Estado de México,2021-07-08,999.0,,23415
9055.0,Ing. Mónica Polanco,osantillan@example.com,153.277.1928,Nuevo León,2021-09-28,41.0,M,
9056.0,Uriel Germán Márquez,jose-manuel10@example.com,070-471-9712x75115,Estado de México,2024-01-03,-5.0,,
9057.0,Juana Reina Candelaria Velasco,josemontenegro@example.net,1-291-203-0749,CDMX,2023-02-21,-5.0,,
9058.0,Cecilia Arredondo Rivera,falvarado@example.org,05304373954,Nuevo León,2024-05-09,999.0,F,ABCDE
9059.0,Amelia Aldonza Tafoya,marroquinvicente@example.net,05254049216,Querétaro,2021-10-08,-5.0,Otro,
9060.0,Verónica Cecilia Regalado Puente,rosa88@example.net,267.013.7831x1352,Estado de México,2025-06-10,999.0,,ABCDE
9061.0,Ramiro Márquez Roque,ana-luisa20@example.net,156-489-3263x7150,Puebla,2021-10-17,-5.0,Otro,
9062.0,Ing. Antonio Lomeli,rromo@example.com,1-231-874-4281x4407,CDMX,2026-01-29,-5.0,M,
9063.0,Mariano Gustavo Ávila,enoriega@example.org,+74(5)7700083121,Puebla,2022-05-06,67.0,,
9064.0,Octavio Mares,elvira55@example.com,(303)700-3561,Veracruz,2021-09-06,999.0,F,
9065.0,Florencia Ivonne Casas Reyes,deboratafoya@example.com,(569)150-3161x6565,Veracruz,2023-07-08,-5.0,,ABCDE
9066.0,Eloy Francisco Javier Noriega,rosa18@example.net,+04(8)7535345379,CDMX,2024-06-16,-5.0,F,ABCDE
,Ángel Salvador Armendáriz Carvajal,karinaarias@example.org,(441)206-0314x86067,Guanajuato,2022-03-21,,,ABCDE
9068.0,Gabriel Lozano,jde-la-garza@example.org,1-369-497-1216x22865,Yucatán,2022-12-30,,,ABCDE
9069.0,Srita. Carolina Chavarría,ramiro73@example.org,770.084.6862x2150,Querétaro,2025-09-26,,,
9070.0,Rosalia Baca,felixchavarria@example.net,(512)224-7019,Puebla,2025-08-11,-5.0,M,14883
9071.0,Omar Mario Saucedo,paulina30@example.com,699-134-8588,Veracruz,2022-03-04,999.0,M,ABCDE
9072.0,Leonor Paola Villa Mejía,opantoja@example.com,1-463-416-6617,Estado de México,2023-04-26,999.0,,ABCDE
9073.0,María Teresa Esmeralda Sotelo Fonseca,vigilmartin@example.com,1-786-680-4406x42863,Yucatán,2024-08-18,,Otro,ABCDE
9074.0,Evelio Díaz,villanuevarolando@example.com,366.021.9013x897,Jalisco,2022-05-28,-5.0,,22537-0254
9075.0,Perla Castellanos Becerra,sortega@example.net,345-710-6325x6453,Jalisco,2025-02-09,,,
9076.0,Aldonza Clara de la Garza Campos,narvaezmarisol@example.org,1-795-797-3127,CDMX,2022-06-28,999.0,F,
9077.0,Julio César Alfredo Lozano,camachoabraham@example.com,(546)199-3464,Nuevo León,2023-05-16,40.0,M,ABCDE
9078.0,Luisa Ruiz,huribe@example.com,(119)708-5156,Jalisco,2022-03-08,999.0,,ABCDE
9079.0,Sr. Francisco Berríos,diazcaridad@example.net,04364287254,Yucatán,2024-02-09,999.0,,
9080.0,Sra. Verónica Gaitán,correo_mal_formado,480-171-3568x4338,Puebla,2026-04-05,999.0,M,71665-2240
9081.0,Isaac Martín Ortiz Tejada,tafoyaoswaldo@example.com,698.611.3986x5723,Yucatán,2024-12-06,,F,
9082.0,Dra. María Teresa Ochoa,camilaperea@example.com,(560)840-3818x43966,CDMX,2025-04-17,,,
9083.0,Abraham Candelaria,tapiajose-eduardo@example.com,1-237-681-8372,Puebla,2022-12-16,999.0,,
9084.0,Ofelia Sonia Gaona Hernández,torrezabigail@example.org,(386)061-4792x76944,Querétaro,2025-04-07,-5.0,M,58451-9343
9085.0,Abril Gaona,estelalugo@example.org,(278)634-2518,Jalisco,2025-06-29,999.0,,
9086.0,Salma Dolores Valle Polanco,orozcojorge@example.net,1-656-592-2122x9157,Jalisco,2024-01-23,,,
9087.0,Caridad Patricia Soto,paezjosefina@example.net,(912)959-7440x808,Guanajuato,2025-06-11,-5.0,M,
9088.0,Rodrigo Gilberto Linares,cmartinez@example.net,1-929-342-7783,Jalisco,2026-06-01,,,ABCDE
9089.0,Horacio Vallejo Hidalgo,castillogeronimo@example.org,09055654834,Jalisco,2026-05-16,999.0,Otro,
9090.0,Margarita Baca,arceliarodriquez@example.com,+33(2)6286040671,Jalisco,2026-05-22,,M,
9091.0,Indira Beatriz Tejada Montaño,xcasanova@example.com,(150)266-3193,Puebla,2022-01-04,54.0,Otro,ABCDE
9092.0,Vicente Darío Verduzco,samuelordonez@example.org,(113)987-5464x45296,Guanajuato,2023-06-19,999.0,,
9093.0,Fidel Fuentes,perezjuan@example.org,106.204.6167,Nuevo León,2025-07-18,-5.0,F,
9094.0,Camila Henríquez Figueroa,luzsantillan@example.net,560.403.9460x68162,Veracruz,2026-01-11,-5.0,F,
9095.0,Daniel Pichardo Salinas,alberto97@example.org,(303)318-6069,Guanajuato,2026-04-08,999.0,,
9096.0,Anel Ana María Perales,vrendon@example.net,(022)890-6550x205,Querétaro,2024-01-13,-5.0,M,
9097.0,Germán Carlos Sierra Jaimes,silviaarguello@example.com,342-334-5051,CDMX,2025-05-11,,,ABCDE
9098.0,Mauro José Emilio Alba Cortés,pedrazacaridad@example.com,1-089-982-3695,Nuevo León,2026-05-25,61.0,,
,Lic. Tomás Rojo,gabrielajaquez@example.com,766-196-2006x45127,Jalisco,2026-04-07,,Otro,45426-1275
9100.0,Zeferino Guillen Vallejo,kaleman@example.org,963.694.2758x2673,Estado de México,2024-01-28,,F,ABCDE
9101.0,Estela Camacho Suárez,benito17@example.net,(455)310-1243x69620,Veracruz,2023-11-21,,Otro,
9102.0,Noemí Carmen Estrada,espartacovelez@example.com,1-173-546-3858,Yucatán,2023-02-10,999.0,F,ABCDE
9103.0,Cristobal Gerónimo Ulloa Urrutia,dvalle@example.net,1-169-271-8102,Yucatán,2023-06-24,999.0,,
9104.0,Alejandra Frida Guzmán,yherrera@example.net,906-385-6981x8941,Yucatán,2025-02-25,-5.0,,80717
9105.0,Cristal Débora Jiménez Montero,fariasrosalia@example.com,165.427.9857,Nuevo León,2022-10-29,999.0,,
9106.0,Zacarías Alejandro Portillo,gabrielsaiz@example.com,366-609-3167x04218,Yucatán,2026-05-30,999.0,Otro,ABCDE
9107.0,Genaro Gastélum Casárez,suarezcamila@example.net,(277)653-7777x160,Yucatán,2021-12-07,42.0,M,
9108.0,Alfredo Abel Gallegos,nibarra@example.com,05239143032,CDMX,2026-03-05,999.0,F,ABCDE
9109.0,Noemí Leonor Zamudio,gbarrera@example.com,1-838-625-1290x17460,Guanajuato,2026-02-20,,Otro,16142
9110.0,Uriel Roybal Alvarado,veronica21@example.org,+17(1)8025543900,Estado de México,2022-01-25,,M,33333-5130
9111.0,Ing. Juan Colunga,montalvograciela@example.com,595.512.2505x76300,Nuevo León,2025-08-29,-5.0,M,
9112.0,Eugenia Eloisa Casanova,guadalupearmendariz@example.net,(069)430-2977x539,Jalisco,2022-01-06,63.0,,06761-9341
9113.0,Arturo Patiño Lozano,abreuvicente@example.com,873.456.9246,Jalisco,2022-12-11,-5.0,F,
9114.0,Wendolin Luisa Olmos,omar35@example.org,975.209.4819,Veracruz,2024-04-06,,,
9115.0,Sra. Nelly Benavides,lilianahinojosa@example.net,(141)620-0040x2347,Veracruz,2021-11-21,51.0,Otro,ABCDE
9116.0,Teresa Loera,tpina@example.org,918-277-3109x67917,Puebla,2026-04-20,-5.0,Otro,59210
9117.0,Humberto Urrutia Cornejo,casasraul@example.net,923.339.8871,Jalisco,2022-07-26,,Otro,
9118.0,Paola Helena Tijerina Quiroz,correo_mal_formado,+32(4)1053808432,Jalisco,2025-12-30,60.0,M,38612
9119.0,Miriam Amalia Barajas Casárez,adan27@example.com,007-787-4382x32982,Estado de México,2024-11-13,-5.0,Otro,ABCDE
9120.0,Luis Miguel Duarte,correo_mal_formado,+47(9)1801167049,Veracruz,2022-08-19,,M,
9121.0,Jesús Jacinto Adame Tafoya,correo_mal_formado,1-696-135-5782,Veracruz,2023-09-08,21.0,M,ABCDE
9122.0,Carolina Crespo,rufino15@example.com,02546690009,Querétaro,2021-08-05,,M,ABCDE
9123.0,Sr. José Eduardo Garibay,tomastellez@example.com,00658189388,Estado de México,2024-11-25,44.0,,
9124.0,Sr. Luis Manuel Pichardo,claraordonez@example.org,897.736.8928x4258,CDMX,2024-12-25,29.0,,
9125.0,Claudio Flavio Reséndez del Valle,natividadgamez@example.net,1-526-456-3366x759,Veracruz,2026-06-10,,,ABCDE
,Celia Vargas Gastélum,ssaldivar@example.org,883-649-9469,CDMX,2025-01-31,23.0,M,
9127.0,Uriel Quezada Ortega,dalia02@example.org,06346885259,Nuevo León,2021-10-08,,M,
9128.0,Pablo Peña Mondragón,jeronimo53@example.com,776-734-3435x286,Nuevo León,2025-10-15,-5.0,M,34803-9454
9129.0,Lic. Irma Armendáriz,hernan85@example.org,(353)294-2209,Guanajuato,2024-09-27,,,ABCDE
9130.0,Jos Verdugo,eloisa00@example.org,+63(8)8183562649,Estado de México,2026-04-12,999.0,,04111
9131.0,Yolanda Carmen de la Torre,norma66@example.net,(312)050-6938x57418,Nuevo León,2025-05-20,-5.0,M,
9132.0,Humberto Genaro Peralta,ftejeda@example.net,1-361-895-5462,Puebla,2021-10-23,39.0,Otro,ABCDE
9133.0,Sara Josefina Niño,angelanaranjo@example.org,777-440-6928x073,Jalisco,2021-12-10,22.0,M,
9134.0,Víctor Curiel Flórez,oscarrodrigez@example.com,00440005984,Estado de México,2023-06-10,21.0,Otro,
9135.0,Minerva Guzmán,estebannieves@example.net,562-447-1575x05255,Jalisco,2025-02-13,63.0,,
9136.0,Julia Yáñez,varenas@example.org,685.708.6835x910,Guanajuato,2023-07-19,,,ABCDE
9137.0,Espartaco Balderas Maestas,martinceballos@example.net,336-155-7385,Puebla,2022-06-29,-5.0,,ABCDE
9138.0,Ignacio Anguiano,correo_mal_formado,010.529.9740x079,Guanajuato,2023-04-04,44.0,Otro,
9139.0,Srita. Esparta Prado,bcervantez@example.net,318.402.8315,Yucatán,2026-04-24,-5.0,,
9140.0,Óscar Franco Alcántar,prietocitlali@example.com,00900422998,Estado de México,2022-06-12,-5.0,M,
9141.0,Dra. Leticia Espinosa,tejadaluz@example.com,00024566839,Nuevo León,2023-12-11,-5.0,,
9142.0,Iván Segura,zzedillo@example.org,(428)849-7740x306,CDMX,2024-03-14,-5.0,,ABCDE
9143.0,Dr. Eduardo Villanueva,hurtadoluis@example.org,143.292.2851,Jalisco,2025-11-17,999.0,Otro,
9144.0,Dra. Rosalia Feliciano,alfonsovasquez@example.net,515.754.7631x393,Jalisco,2023-11-04,,,ABCDE
9145.0,Ing. Flavio Sarabia,erenteria@example.com,149.055.8828x48733,Jalisco,2026-03-06,68.0,Otro,81181-1907
9146.0,Javier Mario Méndez Berríos,correo_mal_formado,05965723603,Guanajuato,2025-07-13,-5.0,,15981
9147.0,Tania Luz Ureña,juana13@example.net,(907)882-4579,Jalisco,2026-05-05,999.0,Otro,
9148.0,Asunción Carbajal,irizarryernesto@example.com,03799477411,Veracruz,2023-02-13,,,ABCDE
9149.0,Alma Olivia Amador,veronicarodriquez@example.org,1-946-838-0859x421,Yucatán,2026-03-03,-5.0,M,
9150.0,Sofía Juana Mondragón Cabán,ziglesias@example.org,00314116172,Querétaro,2024-12-29,-5.0,M,
9151.0,Leticia Irene Arriaga Aguilera,corneliotamez@example.net,1-945-141-6415,Querétaro,2026-03-20,,,
9152.0,Luis Miguel Montez Mena,angelica01@example.org,412.610.0393x1196,Nuevo León,2023-07-15,999.0,,98549-1522
9153.0,Cristina Rodarte,urrutiasoledad@example.com,558-473-2472,Yucatán,2021-09-02,52.0,Otro,13252
9154.0,Amador Colón,mariamadrigal@example.net,503.070.6507,Jalisco,2025-11-30,39.0,F,ABCDE
9155.0,Dr. Diego Saldaña,ochoakarina@example.net,1-104-966-2988,Yucatán,2021-11-18,999.0,F,ABCDE
9156.0,Rufino Augusto Herrera,rodrigezeduardo@example.org,383-173-8929x73971,Yucatán,2025-06-04,999.0,M,
9157.0,Dra. Socorro Mares,virginia28@example.net,08290845202,Nuevo León,2026-05-05,34.0,,08048-7592
9158.0,Sessa Vallejo,mariselahurtado@example.net,+16(9)0604119197,Querétaro,2023-10-21,27.0,,ABCDE
9159.0,Ana del Valle,vigilmauro@example.org,1-297-727-6682,Yucatán,2024-12-05,999.0,M,15898
9160.0,Linda Hermelinda Gonzales Castellanos,ordonezvictor@example.org,+99(7)5221036436,Guanajuato,2025-05-30,52.0,Otro,
9161.0,Gabriel Hurtado,helena41@example.org,656.915.5987x429,Guanajuato,2023-05-13,999.0,F,
9162.0,Renato Valdivia,jacinto24@example.com,(414)791-7642x20988,Veracruz,2023-07-06,999.0,M,92171-0310
9163.0,Lic. Miguel Becerra,gastelummaria-luisa@example.org,263.544.1218x511,Estado de México,2025-12-28,34.0,,47414
9164.0,Hugo Bonilla Villalpando,dulce-maria51@example.net,269-100-5358x516,Estado de México,2022-07-21,20.0,,ABCDE
9165.0,Lic. Helena Naranjo,wmota@example.com,392.972.7611x04722,CDMX,2021-09-26,999.0,Otro,61319-2319
9166.0,Dr. Luis Miguel Alejandro,luis-manuel05@example.com,427-353-0072,Yucatán,2022-03-24,74.0,M,ABCDE
9167.0,Ignacio Porfirio Galván,carrascorafael@example.com,+03(0)5554168077,Veracruz,2022-10-20,-5.0,F,
9168.0,Dulce María Tejeda Vallejo,emilio96@example.com,1-571-568-9700,Estado de México,2022-04-06,999.0,,07289
9169.0,Lic. Mario Zarate,tcasillas@example.com,02008722162,Yucatán,2023-03-26,999.0,,ABCDE
9170.0,Raquel Esperanza Solorzano Borrego,correaenrique@example.org,1-356-099-7650x59678,CDMX,2022-08-30,999.0,,
9171.0,Ing. Andrés Vigil,cavazoshumberto@example.com,325.322.7069x8174,Jalisco,2024-06-26,,F,
9172.0,Amador Modesto Iglesias,tbriseno@example.net,816.326.6650x094,Querétaro,2023-04-21,55.0,Otro,
9173.0,Ing. Hermelinda Samaniego,eliasde-la-garza@example.com,04017579629,CDMX,2025-05-05,,M,
9174.0,Srita. Isabela Castañeda,sergiocovarrubias@example.org,05091164840,Nuevo León,2022-12-04,,Otro,ABCDE
9175.0,Alejandra Rangel,godoyabel@example.org,1-405-789-5615,Yucatán,2025-08-22,,,ABCDE
9176.0,Srita. Paulina Meléndez,plucio@example.com,00127597739,Querétaro,2023-12-14,68.0,,79154
9177.0,Tania Zúñiga,kvillagomez@example.org,1-166-752-6581x125,Nuevo León,2023-04-06,61.0,Otro,
9178.0,Lic. Flavio Villaseñor,oswaldopichardo@example.net,118-152-8598x722,Querétaro,2023-06-23,999.0,,63804-3433
9179.0,Anabel Mojica Vela,gabino67@example.net,+86(7)5052530663,Jalisco,2022-01-28,,Otro,ABCDE
,Patricio José Eduardo Sarabia Monroy,zcontreras@example.org,798.767.6051x32224,Nuevo León,2023-08-14,,,29532
9181.0,Federico Gerónimo Meraz,ilserodrigez@example.org,(467)955-2503x3831,CDMX,2023-01-10,73.0,F,
9182.0,Paola Maestas Armendáriz,montanosofia@example.com,993.298.9563,Veracruz,2026-01-17,70.0,M,ABCDE
9183.0,Perla de Anda,sofiabetancourt@example.net,+63(2)1687364334,Nuevo León,2024-10-28,63.0,,
9184.0,Alejandra Liliana Almaraz Lucio,zamudioraul@example.com,+10(7)0525197977,Veracruz,2023-09-23,,Otro,
9185.0,Leonardo Venegas,bibarra@example.org,650.652.9312x453,Estado de México,2024-06-02,74.0,Otro,88752
9186.0,Gloria Celia Moya,vmontemayor@example.com,+27(9)6197116185,Guanajuato,2021-08-20,999.0,M,ABCDE
9187.0,Ing. Esteban Corral,jacoboperalta@example.com,1-620-524-8862x99137,Guanajuato,2025-04-22,999.0,Otro,ABCDE
9188.0,María Luisa Dueñas,elena43@example.org,480-472-8529,Puebla,2024-02-21,42.0,F,
9189.0,José María Tomás Olivárez Navarrete,tomaspalomino@example.org,04786706045,Puebla,2023-08-08,999.0,,ABCDE
9190.0,Tania Olga Aguayo,camiloalfaro@example.org,06563755568,Puebla,2022-08-23,27.0,,
9191.0,Jesús José Esparza Mateo,rolando69@example.net,110-686-1890x32106,Nuevo León,2023-12-18,-5.0,Otro,53300-5765
9192.0,Frida Verónica Riojas Hernández,vazquezreina@example.net,466.311.6599x4376,Yucatán,2025-02-02,999.0,,
9193.0,Gerardo Muñiz,inescanales@example.net,773-821-2593,CDMX,2025-11-25,999.0,,ABCDE
9194.0,Porfirio Rodrigo Pacheco Arenas,gonzalesivan@example.net,441.672.9754x76775,Puebla,2025-10-19,999.0,M,
,Violeta Marcela Esparza,paezgerardo@example.com,(966)448-9689x8801,Querétaro,2023-12-25,75.0,M,82201-9639
9196.0,Germán Ochoa Jaramillo,lozadaana-luisa@example.net,819-423-1389,CDMX,2023-07-28,999.0,Otro,
9197.0,Alonso Silvano Negrete,hugoespinosa@example.net,(580)803-5163,Yucatán,2024-07-22,,,
9198.0,Minerva Úrsula Alvarez Portillo,herreracynthia@example.net,722-014-0711x90177,CDMX,2024-08-15,66.0,Otro,ABCDE
9199.0,Dra. Sessa Arteaga,paredesmiguel-angel@example.org,(283)986-6686,CDMX,2026-03-03,-5.0,,30230
9200.0,Lorenzo Agustín Roldán Rosas,xesquibel@example.net,1-148-870-0194x06938,Yucatán,2026-02-17,999.0,M,ABCDE
9201.0,Homero Laureano Báez,julio-cesar29@example.net,026-938-3157,Querétaro,2024-09-10,,,
9202.0,Magdalena Canales Perea,fcalderon@example.net,(030)992-0821x131,CDMX,2021-09-22,-5.0,,80774
9203.0,Dra. Josefina Garay,rivasnelly@example.com,1-452-959-0106x3489,Estado de México,2023-12-10,,M,
9204.0,Israel Ochoa,estebanarenas@example.org,(426)870-8213x22860,Veracruz,2023-01-26,,,11780
9205.0,Ing. Carmen Fierro,cduarte@example.org,068.310.7046x1291,Nuevo León,2023-01-13,999.0,,
9206.0,Daniel Felix Villa Vázquez,atovar@example.net,05644284784,Estado de México,2023-10-03,,M,82620
9207.0,Antonia Dávila,de-la-cruzuriel@example.org,+24(7)2655494023,Estado de México,2021-08-26,58.0,M,
9208.0,Sr. Jonás Palacios,iescamilla@example.com,(775)512-8937,Veracruz,2021-08-18,-5.0,,
9209.0,Irene Serna,vazquezvioleta@example.com,224-708-8308,Yucatán,2024-01-30,50.0,,
9210.0,Gabriel Lucero Madrid,vvergara@example.org,437.825.9244x86795,Nuevo León,2021-08-02,-5.0,M,ABCDE
9211.0,Lic. Inés Ruelas,jeronimoporras@example.net,474-969-6793x2584,Nuevo León,2021-09-11,,,
9212.0,Lic. Florencia Luevano,ines91@example.net,(920)281-0746x11005,CDMX,2025-03-22,,Otro,
9213.0,Miguel Ángel Guillermo Manzanares,lorenafranco@example.net,09347386431,Puebla,2024-09-17,29.0,Otro,
9214.0,Maximiliano Andrés Peña,npaez@example.net,1-672-192-4796,Yucatán,2024-05-02,41.0,Otro,
9215.0,Ing. Yolanda Carrasco,enrique87@example.org,09833092832,CDMX,2023-08-29,,Otro,
9216.0,Claudio Patricio Valenzuela Santillán,projo@example.net,1-167-246-5221x330,Querétaro,2023-11-24,47.0,M,ABCDE
9217.0,Vicente Tovar Quintanilla,carlosbonilla@example.org,(211)173-1236,Yucatán,2026-05-15,999.0,Otro,00563
9218.0,Abelardo Eugenio Haro,paredesyeni@example.com,(580)739-8313x03993,Estado de México,2024-12-20,,,23998
9219.0,Nelly Nieto,xcandelaria@example.net,148-455-4624x221,Yucatán,2026-01-30,-5.0,M,12623-2670
9220.0,Susana Aranda León,blozada@example.org,117-387-2366x0617,Estado de México,2023-11-23,65.0,Otro,51180
,Héctor Raúl Macías Varela,gjiminez@example.net,(718)330-9507x504,Nuevo León,2023-10-16,19.0,,
9222.0,Isabela Olivares Escalante,hsoria@example.com,+20(5)0782821563,CDMX,2023-05-02,-5.0,M,
9223.0,Wilfrido Evelio Gaitán Caldera,solorioeva@example.net,(366)076-5565x38395,Guanajuato,2022-02-07,,F,
9224.0,Concepción Leal,roybalguillermo@example.org,024-048-3393,Veracruz,2026-06-02,,,
9225.0,Rebeca Martha Salcedo,lunaleonardo@example.com,(747)738-4183,Veracruz,2022-06-13,999.0,,
9226.0,Olga Garrido,pcenteno@example.org,055.260.7682x64474,CDMX,2025-05-19,,Otro,
9227.0,Bruno Humberto Botello,ctejeda@example.com,081.335.5273x0000,Puebla,2021-10-11,56.0,,49527-0825
9228.0,Ing. Wendolin Gamboa,mnevarez@example.net,630.555.2080x717,Estado de México,2025-08-12,,,81586-6585
9229.0,Eric Raúl Vanegas,irangel@example.com,07558007580,Veracruz,2023-03-13,,Otro,57401
9230.0,Adalberto Zedillo,dolores14@example.org,1-328-858-2361,Puebla,2026-04-25,,,
9231.0,Daniela Nancy de la Crúz Almonte,ucarranza@example.net,572-877-0654,Jalisco,2025-04-16,-5.0,,10530-2674
9232.0,María Elena Bianca Armendáriz Meléndez,kcervantes@example.net,935-823-5518x34780,Puebla,2022-05-04,999.0,,
9233.0,Karina Amalia Durán,lrosas@example.com,774.418.8176,Puebla,2026-06-07,-5.0,F,ABCDE
9234.0,Estefanía Corral,noriegacamila@example.com,766.562.1719x034,Estado de México,2023-06-12,,M,
9235.0,Fernando Almanza,jolivas@example.org,484-200-3668,Estado de México,2023-12-28,-5.0,Otro,ABCDE
9236.0,Lic. Socorro Correa,msantiago@example.org,272.000.4740,Yucatán,2026-03-10,66.0,Otro,78518-2506
9237.0,Lic. Conchita Carranza,dgurule@example.net,(506)195-9501x1810,Yucatán,2022-09-21,-5.0,M,
9238.0,Esteban Gerónimo Farías,ksamaniego@example.org,909.540.2099x6543,Guanajuato,2025-12-11,,M,ABCDE
9239.0,Bernabé Rafaél Mercado,baparicio@example.net,1-751-676-8548x88887,Yucatán,2023-07-31,999.0,,
9240.0,Sra. María José Ocampo,bsoto@example.com,(962)244-2917x460,Puebla,2025-10-18,61.0,F,
9241.0,Timoteo Beltrán,jostrujillo@example.com,(195)928-6796x7834,CDMX,2022-02-12,,F,
9242.0,Eva Karina Preciado Rojas,smoya@example.org,(432)632-8662,Puebla,2024-08-21,,M,ABCDE
9243.0,Rufino Sergio Sierra,hernandesfederico@example.com,1-966-177-9664x92345,CDMX,2025-06-09,,Otro,58087
9244.0,Ing. Estela Rendón,vbenavides@example.org,496-461-9865x534,Nuevo León,2025-01-28,49.0,Otro,57503-8130
9245.0,Lic. Georgina Cardenas,minerva30@example.org,162-622-6868x0756,CDMX,2023-10-28,-5.0,F,ABCDE
9246.0,Sra. Elena de la O,rodriguezcelia@example.net,09527074877,Guanajuato,2024-12-22,-5.0,,40106
9247.0,Luis Miguel Flavio Zamudio Espino,citlali50@example.com,1-559-534-4942x270,Veracruz,2023-08-01,,,13970-7803
9248.0,Ing. Ana Linares,sara11@example.org,571.451.3943x09401,Nuevo León,2025-06-20,-5.0,,ABCDE
